"","y","x1","x2"
"976",0,NA,15.1800003052
"977",0,NA,15.1800003052
"978",0,NA,15.1800003052
"979",0,NA,15.1800003052
"980",0,NA,15.1800003052
"981",0,NA,15.1800003052
"982",0.109218131753432,NA,16.5437488556
"983",0,NA,16.5437488556
"984",0,NA,16.5437488556
"985",0,NA,16.5437488556
"986",0,NA,16.5437488556
"987",0,NA,16.5437488556
"988",0,NA,16.5437488556
"989",0,NA,16.5437488556
"990",0,NA,16.5437488556
"991",0,NA,16.5437488556
"992",0,NA,16.5437488556
"993",0,NA,16.5437488556
"994",0,NA,16.5437488556
"995",0,NA,16.5437488556
"996",0,NA,16.5437488556
"997",0,NA,16.5437488556
"998",0,NA,16.5437488556
"999",0,NA,16.5437488556
"1000",0,NA,16.5437488556
"1001",0,NA,16.5437488556
"1002",0,NA,16.5437488556
"1003",0,NA,16.5437488556
"1004",0,NA,16.5437488556
"1005",0,NA,16.5437488556
"1006",0,NA,16.5437488556
"1007",0,NA,16.5437488556
"1008",0,NA,16.4012508392
"1009",0,NA,16.4012508392
"1010",0,NA,16.4012508392
"1011",0,NA,16.4012508392
"1012",0,NA,16.4012508392
"1013",0,NA,16.4012508392
"1014",0,NA,16.4012508392
"1015",0,NA,16.4012508392
"1016",0,NA,16.4012508392
"1017",0,NA,16.4012508392
"1018",0,NA,16.4012508392
"1019",0,NA,16.4012508392
"1020",0.033065758169459,NA,16.4012508392
"1021",0,NA,16.4012508392
"1022",0,NA,16.4012508392
"1023",0,NA,16.4012508392
"1024",0,NA,16.4012508392
"1025",0,NA,16.4012508392
"1026",0,NA,16.4012508392
"1027",0,NA,16.4012508392
"1028",0,NA,16.4012508392
"1029",0,NA,16.4012508392
"1030",0,NA,16.4012508392
"1031",0,NA,16.4012508392
"1032",0,NA,16.4012508392
"1033",0,NA,16.4012508392
"1034",0,NA,16.4012508392
"1035",0,NA,13.7562494278
"1036",0,NA,13.7562494278
"1037",0,NA,13.7562494278
"1038",0,NA,13.7562494278
"1039",0,NA,13.7562494278
"1040",0,NA,13.7562494278
"1041",0,NA,13.7562494278
"1042",0,NA,13.7562494278
"1043",0,NA,10.5912504196
"1044",0,NA,10.5912504196
"1045",0,NA,10.5912504196
"1046",0.10966483130344,NA,10.5912504196
"1047",0,NA,10.5912504196
"1048",0.124855304735565,NA,10.5912504196
"1049",0,NA,10.5912504196
"1050",0,NA,10.5912504196
"1051",0,NA,10.5912504196
"1052",0,NA,14.3275003433
"1053",0,NA,14.3275003433
"1054",0,NA,16.1225013733
"1055",0,NA,16.1225013733
"1056",0,NA,16.1225013733
"1057",0,NA,16.1225013733
"1058",0,NA,16.1225013733
"1059",0.0981035375545269,NA,16.1225013733
"1060",0,NA,16.1225013733
"1061",0,NA,16.5600013733
"1062",0,NA,16.5600013733
"1063",0,NA,16.5600013733
"1064",0,NA,16.5600013733
"1065",0,NA,16.5600013733
"1066",0,NA,16.5600013733
"1067",0,NA,16.5600013733
"1068",0,NA,16.5600013733
"1069",0,NA,16.5600013733
"1070",0,NA,16.5600013733
"1071",0,NA,16.5600013733
"1072",0,NA,16.5600013733
"1073",0,NA,16.5600013733
"1074",0,NA,16.5600013733
"1075",0,NA,16.5600013733
"1076",0,NA,16.5600013733
"1077",0,NA,16.5600013733
"1078",0,NA,16.5600013733
"1079",0,NA,16.5600013733
"1080",0,NA,16.5600013733
"1081",0,NA,16.5600013733
"1082",0,NA,16.5600013733
"1083",0,NA,16.5600013733
"1084",0,NA,16.5600013733
"1085",0,NA,16.5600013733
"1086",0.0617912939901352,NA,16.5600013733
"1087",0,NA,16.5600013733
"1088",0.0312843733287132,NA,16.5600013733
"1089",0,NA,16.5600013733
"1090",0,NA,16.5600013733
"1091",0,NA,15.5987491608
"1092",0,NA,15.5987491608
"1093",0,NA,15.5987491608
"1094",0,NA,15.5987491608
"1095",0,NA,15.5987491608
"1096",0,NA,15.5987491608
"1097",0,NA,15.5987491608
"1098",0,NA,15.5987491608
"1099",0,NA,15.5987491608
"1100",0,NA,15.5987491608
"1101",0,NA,15.5987491608
"1102",0,NA,15.5987491608
"1103",0,NA,15.5987491608
"1104",0,NA,15.5987491608
"1105",0,NA,15.5987491608
"1106",0,NA,15.5987491608
"1107",0,NA,15.5987491608
"1108",0,NA,15.5987491608
"1109",0,NA,15.5987491608
"1110",0,NA,15.5987491608
"1111",0,NA,15.5987491608
"1112",0,NA,15.5987491608
"1113",0,NA,15.5987491608
"1114",0,NA,15.5987491608
"1115",0,NA,15.5987491608
"1116",0,NA,15.5987491608
"1117",0,NA,13.7924995422
"1118",0,NA,13.7924995422
"1119",0,NA,13.7924995422
"1120",0,NA,13.7924995422
"1121",0,NA,13.7924995422
"1122",0,NA,13.7924995422
"1123",0,NA,13.7924995422
"1124",0,NA,13.7924995422
"1125",0,NA,13.7924995422
"1126",0,NA,13.7924995422
"1127",0,NA,13.7924995422
"1128",0,NA,9.82875061035
"1129",0,NA,9.82875061035
"1130",0,NA,9.82875061035
"1131",0,NA,9.82875061035
"1132",0,NA,9.82875061035
"1133",0,NA,9.82875061035
"1134",0,NA,9.82875061035
"1135",0,NA,9.82875061035
"1136",0,NA,9.82875061035
"1137",0,NA,9.82875061035
"1138",0,NA,11.0600004196
"1139",0,NA,11.0600004196
"1140",0,NA,11.0600004196
"1141",0,NA,11.0600004196
"1142",0,NA,11.0600004196
"1143",0,NA,11.0600004196
"1144",0,NA,11.0600004196
"1145",0,NA,11.0600004196
"1146",0,NA,11.0600004196
"1147",0,NA,11.0600004196
"1148",0,NA,11.0600004196
"1149",0,NA,11.0600004196
"1150",0,NA,11.0600004196
"1151",0,NA,11.0600004196
"1152",0,NA,13.4262495041
"1153",0.00676873108553585,NA,13.4262495041
"1154",0,NA,13.4262495041
"1155",0,NA,16.1899986267
"1156",0,NA,16.1899986267
"1157",0,NA,16.1899986267
"1158",0,NA,16.1899986267
"1159",0,NA,16.1899986267
"1160",0,NA,16.1899986267
"1161",0,NA,16.1899986267
"1162",0,NA,16.1899986267
"1163",0,NA,16.1899986267
"1164",0,NA,16.1899986267
"1165",0,NA,16.1899986267
"1166",0,NA,17.25
"1167",0,NA,17.25
"1168",0,NA,17.25
"1169",0.0409126039263148,NA,17.25
"1170",0,NA,17.25
"1171",0,NA,17.25
"1172",0,NA,17.25
"1173",0,NA,17.25
"1174",0,NA,17.25
"1175",0,NA,17.25
"1176",0,NA,17.25
"1177",0,NA,17.25
"1178",0,NA,17.25
"1179",0,NA,17.25
"1180",0,NA,17.25
"1181",0,NA,17.25
"1182",0,NA,17.25
"1183",0,NA,17.25
"1184",0,NA,17.25
"1185",0,NA,17.25
"1186",0,NA,17.25
"1187",0,NA,17.25
"1188",0,NA,17.25
"1189",0,NA,17.25
"1190",0,NA,17.25
"1191",0,NA,17.25
"1192",0,NA,17.25
"1193",0,NA,17.25
"1194",0,NA,17.25
"1195",0,NA,15.4249992371
"1196",0,NA,15.4249992371
"1197",0,NA,15.4249992371
"1198",0,NA,15.4249992371
"1199",0,NA,15.4249992371
"1200",0,NA,15.4249992371
"1201",0,NA,15.4249992371
"1202",0,NA,15.4249992371
"1203",0.0838895161914579,NA,15.4249992371
"1204",0,NA,15.4249992371
"1205",0.0934494825815474,NA,15.4249992371
"1206",0,NA,15.4249992371
"1207",0,NA,15.4249992371
"1208",0,NA,15.4249992371
"1209",0,NA,15.4249992371
"1210",0.0812723303493181,NA,15.4249992371
"1211",0,NA,15.4249992371
"1212",0,NA,14.2587499619
"1213",0,NA,14.2587499619
"1214",0,NA,14.2587499619
"1215",0,NA,14.2587499619
"1216",0,NA,14.2587499619
"1217",0,NA,14.2587499619
"1218",0,NA,14.2587499619
"1219",0,NA,14.2587499619
"1220",0,NA,10.2312507629
"1221",0,NA,10.2312507629
"1222",0,NA,10.2312507629
"1223",0,NA,10.2312507629
"1224",0,NA,10.2312507629
"1225",0,NA,10.2312507629
"1226",0.00204793151500313,NA,10.2312507629
"1227",0,NA,10.2312507629
"1228",0,NA,10.2312507629
"1229",0,NA,10.2312507629
"1230",0,NA,10.2312507629
"1231",0,NA,10.2312507629
"1232",0,NA,10.2312507629
"1233",0,NA,10.2312507629
"1234",0,NA,10.2312507629
"1235",0,NA,10.2312507629
"1236",0,NA,11.5774993896
"1237",0,NA,11.5774993896
"1238",0,NA,11.5774993896
"1239",0,NA,11.5774993896
"1240",0,NA,11.5774993896
"1241",0,NA,11.5774993896
"1242",0,NA,11.5774993896
"1243",0,NA,11.5774993896
"1244",0,NA,11.5774993896
"1245",0,NA,11.5774993896
"1246",0,NA,11.5774993896
"1247",0,NA,11.5774993896
"1248",0,NA,11.5774993896
"1249",0,NA,11.5774993896
"1250",0,NA,13.0637493134
"1251",0,NA,13.0637493134
"1252",0,NA,13.0637493134
"1253",0,NA,13.0637493134
"1254",0,NA,13.0637493134
"1255",0,NA,13.0637493134
"1256",0,NA,13.0637493134
"1257",0,NA,13.0637493134
"1258",0,NA,13.0637493134
"1259",0,NA,13.0637493134
"1260",0,NA,13.0637493134
"1261",0,NA,15.8612499237
"1262",0,NA,15.8612499237
"1263",0,NA,15.8612499237
"1264",0.0861134289029696,NA,15.8612499237
"1265",0,NA,15.8612499237
"1266",0,NA,15.8612499237
"1267",0,NA,15.8612499237
"1268",0,NA,15.8612499237
"1269",0,NA,15.8612499237
"1270",0,NA,15.8612499237
"1271",0,NA,15.8612499237
"1272",0.124403677643713,NA,15.8612499237
"1273",0,NA,15.8612499237
"1274",0,NA,15.8612499237
"1275",0,NA,15.8612499237
"1276",0,NA,15.8612499237
"1277",0,NA,15.8612499237
"1278",0,NA,15.8612499237
"1279",0,NA,17.0799999237
"1280",0,NA,17.0799999237
"1281",0.0375796460820991,NA,17.0799999237
"1282",0,NA,17.0799999237
"1283",0,NA,17.0799999237
"1284",0,NA,17.0799999237
"1285",0,NA,17.0799999237
"1286",0,NA,17.0799999237
"1287",0,NA,17.0799999237
"1288",0,NA,17.0799999237
"1289",0,NA,17.0799999237
"1290",0,NA,17.0799999237
"1291",0,NA,17.0799999237
"1292",0,NA,17.0799999237
"1293",0,NA,17.0799999237
"1294",0,NA,17.0799999237
"1295",0,NA,17.0799999237
"1296",0,NA,17.0799999237
"1297",0.0285561071310128,NA,17.0799999237
"1298",0,NA,17.0799999237
"1299",0,NA,17.0799999237
"1300",0,NA,17.0799999237
"1301",0,NA,17.0799999237
"1302",0,NA,16.2687492371
"1303",0,NA,16.2687492371
"1304",0,NA,16.2687492371
"1305",0,NA,16.2687492371
"1306",0,NA,16.2687492371
"1307",0,NA,16.2687492371
"1308",0,NA,16.2687492371
"1309",0,NA,16.2687492371
"1310",0,NA,16.2687492371
"1311",0,NA,16.2687492371
"1312",0,NA,16.2687492371
"1313",0,NA,16.2687492371
"1314",0,NA,16.2687492371
"1315",0,NA,16.2687492371
"1316",0,NA,16.2687492371
"1317",0,NA,16.2687492371
"1318",0,NA,16.2687492371
"1319",0,NA,16.2687492371
"1320",0,NA,16.2687492371
"1321",0,NA,16.2687492371
"1322",0,NA,16.2687492371
"1323",0,NA,16.2687492371
"1324",0,NA,16.2687492371
"1325",0,NA,16.2687492371
"1326",0,NA,16.2687492371
"1327",0,NA,16.2687492371
"1328",0,NA,16.2687492371
"1329",0,NA,13.9712505341
"1330",0,NA,13.9712505341
"1331",0,NA,13.9712505341
"1332",0,NA,13.9712505341
"1333",0,NA,13.9712505341
"1334",0,NA,13.9712505341
"1335",0.0628430238015685,NA,10.2674999237
"1336",0,NA,10.2674999237
"1337",0,NA,10.2674999237
"1338",0,NA,10.2674999237
"1339",0,NA,10.2674999237
"1340",0,NA,10.2674999237
"1341",0,NA,10.2674999237
"1342",0,NA,10.2674999237
"1343",0,NA,10.2674999237
"1344",0,NA,10.2674999237
"1345",0,NA,11.1937503815
"1346",0,NA,11.1937503815
"1347",0,NA,11.1937503815
"1348",0,NA,11.1937503815
"1349",0,NA,11.1937503815
"1350",0,NA,13.4200000763
"1351",0,NA,13.4200000763
"1352",0,NA,13.4200000763
"1353",0,NA,13.4200000763
"1354",0.101447749059879,NA,13.4200000763
"1355",0,NA,13.4200000763
"1356",0,NA,13.4200000763
"1357",0,NA,13.4200000763
"1358",0,NA,13.4200000763
"1359",0,NA,13.4200000763
"1360",0,NA,13.4200000763
"1361",0,NA,13.4200000763
"1362",0,NA,13.4200000763
"1363",0,NA,15.5612506866
"1364",0,NA,15.5612506866
"1365",0,NA,15.5612506866
"1366",0,NA,15.5612506866
"1367",0,NA,15.5612506866
"1368",0,NA,15.5612506866
"1369",0,NA,15.1887493134
"1370",0,NA,15.1887493134
"1371",0.121496614827336,NA,15.1887493134
"1372",0,NA,15.1887493134
"1373",0,NA,15.1887493134
"1374",0,NA,15.1887493134
"1375",0,NA,15.1887493134
"1376",0,NA,15.1887493134
"1377",0,NA,15.1887493134
"1378",0,NA,15.1887493134
"1379",0,NA,15.1274995804
"1380",0,NA,15.1274995804
"1381",0,NA,14.6287498474
"1382",0,NA,14.6287498474
"1383",0,NA,14.6287498474
"1384",0.0303996583190099,NA,14.6287498474
"1385",0,NA,14.6287498474
"1386",0,NA,14.6287498474
"1387",0,NA,14.6287498474
"1388",0,NA,14.6287498474
"1389",0,8,9.20750045776
"1390",0,NA,9.20750045776
"1391",0,1,9.20750045776
"1392",0,1,9.20750045776
"1393",0,4,9.20750045776
"1394",0.0688032397858522,2,9.20750045776
"1395",0,3,10.4562501907
"1396",0,5,10.4562501907
"1397",0,5,15.0512504578
"1398",0,4,15.0512504578
"1399",0,4,15.0512504578
"1400",0,3,15.0512504578
"1401",0,1,15.0512504578
"1402",0,NA,14.6975002289
"1403",0,NA,14.6975002289
"1404",0,NA,14.6975002289
"1405",0,NA,14.6975002289
"1406",0,NA,14.6975002289
"1407",0,NA,14.6975002289
"1408",0,NA,14.6975002289
"1409",0,NA,14.6975002289
"1410",0,NA,14.6975002289
"1411",0,NA,14.6975002289
"1412",0,NA,14.6975002289
"1413",0,NA,14.6975002289
"1414",0,NA,14.6975002289
"1415",0,NA,14.6975002289
"1416",0,NA,14.6975002289
"1417",0,NA,14.6975002289
"1418",0,NA,14.6975002289
"1419",0,NA,14.6975002289
"1420",0,NA,14.6975002289
"1421",0,NA,14.6975002289
"1422",0,NA,14.6975002289
"1423",0,NA,14.6975002289
"1424",0,NA,14.6975002289
"1425",0,NA,14.6975002289
"1426",0,7,14.6975002289
"1427",0,NA,14.6975002289
"1428",0,NA,14.6975002289
"1429",0,NA,14.6975002289
"1430",0.051066191154448,NA,14.6975002289
"1431",0,4,13.967499733
"1432",0,4,13.967499733
"1433",0,1,10.0675001144
"1434",0,1,10.0675001144
"1435",0,1,10.0675001144
"1436",0,NA,11.4099998474
"1437",0,1,13.3225002289
"1438",0,2,13.3225002289
"1439",0,2,13.3225002289
"1440",0,3,13.3225002289
"1441",0,NA,16.6787490845
"1442",0,5,16.6787490845
"1443",0,5,16.6787490845
"1444",0,6,16.6787490845
"1445",0,5,16.6787490845
"1446",0,5,16.6787490845
"1447",0,3,10.3549995422
"1448",0,2,10.3549995422
"1449",0,3,10.3549995422
"1450",0,3,10.3549995422
"1451",0,1,14.7650003433
"1452",0,1,14.7650003433
"1453",0,1,14.7650003433
"1454",0,2,14.7650003433
"1455",0,1,14.7650003433
"1456",0,2,14.7650003433
"1457",0,2,14.7650003433
"1458",0,3,14.7650003433
"1459",0,4,14.7650003433
"1460",0,3,15.3474998474
"1461",0,6,15.3474998474
"1462",0,7,15.3474998474
"1463",0,2,15.3474998474
"1464",0,2,14.8899993896
"1465",0,2,10.3649997711
"1466",0,2,10.3649997711
"1467",0,2,10.3649997711
"1468",0,2,10.3649997711
"1469",0,1,12.2887496948
"1470",0,3,12.2887496948
"1471",0,3,12.2887496948
"1472",0,NA,12.2887496948
"1473",0,NA,12.2887496948
"1474",0.0367349923118771,1,12.2887496948
"1475",0,1,12.2887496948
"1476",0,3,12.2887496948
"1477",0,1,17.0025005341
"1478",0,1,17.0025005341
"1479",0,1,17.0025005341
"1480",0,2,17.0025005341
"1481",0,2,17.0025005341
"1482",0,2,17.0025005341
"1483",0.0364275062271522,2,17.0025005341
"1484",0,2,17.0025005341
"1485",0,2,17.0025005341
"1486",0,3,17.0025005341
"1487",0,1,17.0025005341
"1488",0,1,17.0025005341
"1489",0,1,17.0025005341
"1490",0,2,17.0025005341
"1491",0,2,17.0025005341
"1492",0,4,17.0025005341
"1493",0,2,17.0025005341
"1494",0,1,17.0025005341
"1495",0,2,17.0025005341
"1496",0,2,17.0025005341
"1497",0,2,17.0025005341
"1498",0,1,17.0025005341
"1499",0,4,17.0025005341
"1500",0,5,17.0025005341
"1501",0,5,17.0025005341
"1502",0,3,17.0025005341
"1503",0,1,17.0025005341
"1504",0,1,17.2399978638
"1505",0,3,17.2399978638
"1506",0,3,17.2399978638
"1507",0,2,17.2399978638
"1508",0,11,17.2399978638
"1509",0,11,17.2399978638
"1510",0,11,17.2399978638
"1511",0,2,17.2399978638
"1512",0,2,17.2399978638
"1513",0,4,17.2399978638
"1514",0,2,17.2399978638
"1515",0,4,17.2399978638
"1516",0,4,17.2399978638
"1517",0,1,17.2399978638
"1518",0,3,17.2399978638
"1519",0,1,17.2399978638
"1520",0,1,17.2399978638
"1521",0,2,17.2399978638
"1522",0,8,17.2399978638
"1523",0,4,17.2399978638
"1524",0,8,17.2399978638
"1525",0.0538069302355855,8,17.2399978638
"1526",0,7,17.2399978638
"1527",0,7,17.2399978638
"1528",0,9,17.2399978638
"1529",0,1,17.2399978638
"1530",0,4,17.2399978638
"1531",0,2,17.2399978638
"1532",0,4,17.2399978638
"1533",0,4,17.2399978638
"1534",0,4,17.2399978638
"1535",0,2,16.2362499237
"1536",0,3,16.2362499237
"1537",0,1,16.2362499237
"1538",0,1,16.2362499237
"1539",0,1,16.2362499237
"1540",0,1,16.2362499237
"1541",0,1,16.2362499237
"1542",0,1,16.2362499237
"1543",0,5,16.2362499237
"1544",0,5,16.2362499237
"1545",0.0853878014183655,5,16.2362499237
"1546",0,6,16.2362499237
"1547",0,6,16.2362499237
"1548",0,6,16.2362499237
"1549",0,6,16.2362499237
"1550",0,4,16.2362499237
"1551",0,2,16.2362499237
"1552",0,2,16.2362499237
"1553",0,5,16.2362499237
"1554",0,6,16.2362499237
"1555",0,5,16.2362499237
"1556",0,5,16.2362499237
"1557",0,5,16.2362499237
"1558",0,5,16.2362499237
"1559",0,3,16.2362499237
"1560",0,2,16.2362499237
"1561",0,6,16.2362499237
"1562",0,7,16.2362499237
"1563",0,7,16.2362499237
"1564",0,16,14.8287506104
"1565",0,12,14.8287506104
"1566",0,12,14.8287506104
"1567",0,12,14.8287506104
"1568",0,22,14.8287506104
"1569",0,1,10.436249733
"1570",0,1,10.436249733
"1571",0,1,10.436249733
"1572",0.101791243681796,1,10.436249733
"1573",0,1,10.436249733
"1574",0,11,10.436249733
"1575",0,5,10.436249733
"1576",0,4,10.436249733
"1577",0,8,10.436249733
"1578",0,3,10.436249733
"1579",0,3,10.436249733
"1580",0,2,10.436249733
"1581",0,3,12.9625005722
"1582",0.042743397428645,3,12.9625005722
"1583",0,5,12.9625005722
"1584",0,5,12.9625005722
"1585",0,2,12.9625005722
"1586",0,2,12.9625005722
"1587",0,2,12.9625005722
"1588",0,2,12.9625005722
"1589",0,2,12.9625005722
"1590",0,2,12.9625005722
"1591",0,3,12.9625005722
"1592",0,2,12.9625005722
"1593",0,2,12.9625005722
"1594",0,3,12.9625005722
"1595",0,7,12.9625005722
"1596",0,2,12.9625005722
"1597",0,2,12.9625005722
"1598",0,3,12.9625005722
"1599",0,4,12.9625005722
"1600",0,4,12.9625005722
"1601",0,4,12.9625005722
"1602",0,2,12.9625005722
"1603",0,2,12.9625005722
"1604",0,2,12.9625005722
"1605",0,2,14.1712503433
"1606",0,4,14.1712503433
"1607",0,2,14.1712503433
"1608",0,2,14.1712503433
"1609",0,2,14.1712503433
"1610",0,2,14.1712503433
"1611",0,4,14.1712503433
"1612",0,4,14.1712503433
"1613",0,4,14.1712503433
"1614",0,3,14.1712503433
"1615",0,3,14.1712503433
"1616",0,3,14.1712503433
"1617",0,5,14.1712503433
"1618",0,4,14.1712503433
"1619",0,3,14.1712503433
"1620",0,3,14.1712503433
"1621",0,2,14.1712503433
"1622",0,7,15.5799999237
"1623",0,1,15.5799999237
"1624",0,1,15.5799999237
"1625",0,1,15.5799999237
"1626",0,1,15.5799999237
"1627",0,1,15.5799999237
"1628",0,4,15.5799999237
"1629",0,1,15.5799999237
"1630",0,1,15.5799999237
"1631",0,1,15.5799999237
"1632",0,1,15.5799999237
"1633",0,2,15.5799999237
"1634",0,2,15.5799999237
"1635",0,1,15.5799999237
"1636",0,1,15.5799999237
"1637",0,1,15.5799999237
"1638",0,1,15.5799999237
"1639",0,1,15.5799999237
"1640",0,4,15.5799999237
"1641",0,4,15.5799999237
"1642",0,4,15.5799999237
"1643",0,4,15.5799999237
"1644",0,4,15.5799999237
"1645",0,4,15.5799999237
"1646",0,5,15.5799999237
"1647",0,1,15.5799999237
"1648",0,2,15.5799999237
"1649",0,3,15.5799999237
"1650",0,3,17.0450000763
"1651",0,3,17.0450000763
"1652",0,6,17.0450000763
"1653",0,16,17.0450000763
"1654",0,14,17.0450000763
"1655",0,6,17.0450000763
"1656",0,8,17.0450000763
"1657",0,10,17.0450000763
"1658",0,10,17.0450000763
"1659",0,8,17.0450000763
"1660",0,9,17.0450000763
"1661",0,13,17.0450000763
"1662",0,13,17.0450000763
"1663",0.0817080900023179,14,17.0450000763
"1664",0,8,17.0450000763
"1665",0,9,17.0450000763
"1666",0,7,17.0450000763
"1667",0,6,17.0450000763
"1668",0,6,17.0450000763
"1669",0,6,17.0450000763
"1670",0,5,17.0450000763
"1671",0,7,17.0450000763
"1672",0,4,17.0450000763
"1673",0,9,17.0450000763
"1674",0,13,17.0450000763
"1675",0,11,17.0450000763
"1676",0,8,17.0450000763
"1677",0,7,17.0450000763
"1678",0,9,17.0450000763
"1679",0,10,17.0450000763
"1680",0,5,15.8300008774
"1681",0,6,15.8300008774
"1682",0,4,15.8300008774
"1683",0,2,15.8300008774
"1684",0,4,15.8300008774
"1685",0,5,15.8300008774
"1686",0,8,15.8300008774
"1687",0,9,15.8300008774
"1688",0,11,15.8300008774
"1689",0,10,15.8300008774
"1690",0,9,15.8300008774
"1691",0,6,15.8300008774
"1692",0,9,15.8300008774
"1693",0,6,15.8300008774
"1694",0,6,15.8300008774
"1695",0,3,15.8300008774
"1696",0,1,15.8300008774
"1697",0.100398540222186,2,15.8300008774
"1698",0,2,15.8300008774
"1699",0,8,15.8300008774
"1700",0,12,15.8300008774
"1701",0,7,15.8300008774
"1702",0,7,15.8300008774
"1703",0,7,15.8300008774
"1704",0,6,15.8300008774
"1705",0,6,15.8300008774
"1706",0,10,14.3675003052
"1707",0,10,14.3675003052
"1708",0,15,14.3675003052
"1709",0,17,14.3675003052
"1710",0,11,10.123749733
"1711",0,7,10.123749733
"1712",0,5,10.123749733
"1713",0,5,10.123749733
"1714",0,5,10.123749733
"1715",0,5,10.123749733
"1716",0,2,10.123749733
"1717",0,2,10.123749733
"1718",0,2,10.123749733
"1719",0,2,10.123749733
"1720",0,2,10.123749733
"1721",0,2,10.123749733
"1722",0,2,10.123749733
"1723",0,3,10.123749733
"1724",0,3,10.123749733
"1725",0,2,10.123749733
"1726",0,2,10.123749733
"1727",0,2,10.123749733
"1728",0,2,10.123749733
"1729",0,4,10.123749733
"1730",0,4,10.123749733
"1731",0,2,10.123749733
"1732",0,2,10.123749733
"1733",0,3,11.345000267
"1734",0,5,11.345000267
"1735",0,5,11.345000267
"1736",0,3,11.345000267
"1737",0,4,11.345000267
"1738",0,6,11.345000267
"1739",0,6,11.345000267
"1740",0,5,11.345000267
"1741",0,3,11.345000267
"1742",0,3,11.345000267
"1743",0,2,11.345000267
"1744",0,6,11.345000267
"1745",0,3,11.345000267
"1746",0,6,11.345000267
"1747",0,4,11.345000267
"1748",0,8,12.8524999619
"1749",0,9,12.8524999619
"1750",0,3,12.8524999619
"1751",0,4,12.8524999619
"1752",0,5,12.8524999619
"1753",0,4,12.8524999619
"1754",0,4,12.8524999619
"1755",0,4,12.8524999619
"1756",0,4,15.1687507629
"1757",0,6,15.1687507629
"1758",0,6,15.1687507629
"1759",0,6,15.1687507629
"1760",0,6,15.1687507629
"1761",0,6,15.1687507629
"1762",0,4,15.1687507629
"1763",0,3,15.1687507629
"1764",0.0649369182358528,3,15.1687507629
"1765",0,3,15.1687507629
"1766",0,5,15.1687507629
"1767",0,4,15.1687507629
"1768",0,4,15.1687507629
"1769",0,6,15.1687507629
"1770",0,5,16.4187488556
"1771",0,4,16.4187488556
"1772",0,10,16.4187488556
"1773",0,9,16.4187488556
"1774",0,7,16.4187488556
"1775",0,6,16.4187488556
"1776",0,8,16.4187488556
"1777",0,8,16.4187488556
"1778",0,6,16.4187488556
"1779",0,10,16.4187488556
"1780",0,5,16.4187488556
"1781",0,5,16.4187488556
"1782",0,5,16.4187488556
"1783",0,4,16.4187488556
"1784",0,5,16.4187488556
"1785",0,16,16.4187488556
"1786",0,10,16.4187488556
"1787",0.0608664920004496,7,16.4187488556
"1788",0,9,16.4187488556
"1789",0,10,16.4187488556
"1790",0,10,16.4187488556
"1791",0,13,16.4187488556
"1792",0,13,16.4187488556
"1793",0,15,16.4187488556
"1794",0,20,16.4187488556
"1795",0,NA,16.4187488556
"1796",0,7,16.7100009918
"1797",0,11,16.7100009918
"1798",0,NA,16.7100009918
"1799",0,9,16.7100009918
"1800",0,NA,16.7100009918
"1801",0,6,13.9662494659
"1802",0,2,10.1262493134
"1803",0,2,10.1262493134
"1804",0,11,10.1262493134
"1805",0,11,10.1262493134
"1806",0,6,10.1262493134
"1807",0,6,10.1262493134
"1808",0,6,10.1262493134
"1809",0,3,10.1262493134
"1810",0,7,10.1262493134
"1811",0,3,11.8062496185
"1812",0,3,11.8062496185
"1813",0,3,11.8062496185
"1814",0,4,11.8062496185
"1815",0,8,11.8062496185
"1816",0,4,11.8062496185
"1817",0,4,11.8062496185
"1818",0,NA,11.8062496185
"1819",0,10,11.8062496185
"1820",0,5,14.1587505341
"1821",0,NA,14.1587505341
"1822",0,3,14.1587505341
"1823",0,4,14.1587505341
"1824",0.0838895161914579,5,14.1587505341
"1825",0,3,14.1587505341
"1826",0,3,16.1225013733
"1827",0,2,16.1225013733
"1828",0,NA,16.1225013733
"1829",0,4,16.1225013733
"1830",0,4,16.1225013733
"1831",0,3,16.1225013733
"1832",0,3,16.1225013733
"1833",0,3,16.1225013733
"1834",0,4,16.1225013733
"1835",0,4,16.1225013733
"1836",0,4,16.1225013733
"1837",0,2,16.1225013733
"1838",0,3,16.1225013733
"1839",0,3,16.1225013733
"1840",0,3,16.1225013733
"1841",0,2,16.1225013733
"1842",0,5,16.1225013733
"1843",0,5,16.03125
"1844",0,4,16.03125
"1845",0,4,16.03125
"1846",0,4,16.03125
"1847",0,3,16.03125
"1848",0,4,16.03125
"1849",0,3,16.03125
"1850",0,6,16.03125
"1851",0,5,16.03125
"1852",0,6,16.03125
"1853",0,6,16.03125
"1854",0,7,16.03125
"1855",0,6,16.03125
"1856",0,8,16.03125
"1857",0,9,16.03125
"1858",0,7,16.03125
"1859",0,8,16.03125
"1860",0,8,16.03125
"1861",0,8,16.03125
"1862",0,6,16.03125
"1863",0,2,16.03125
"1864",0,3,14.6337499619
"1865",0,3,14.6337499619
"1866",0,3,14.6337499619
"1867",0,4,14.6337499619
"1868",0,4,14.6337499619
"1869",0,4,14.6337499619
"1870",0,4,14.6337499619
"1871",0,2,14.6337499619
"1872",0,2,14.6337499619
"1873",0,3,14.6337499619
"1874",0,3,14.6337499619
"1875",0,6,14.6337499619
"1876",0,6,14.6337499619
