"","index","minute","nsunfishm","nobserver","nsunfish","wdirlocal","seastate","shark","leatherback","wdirlocal2","month","ferry","sst","sstanom","year","iso13","non_zero","totzooL4","totmedusL4","siphL4","cfinL4","chelL4","lcopL4","siphcpr","cnidarcpr","phytocpr"
"3113","2004-10-03",180,0,9,0,225,3,0,0,"WSW",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3114","2004-10-06",60,0,9,0,292.5,4,0,0,"NNW",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3115","2004-10-12",130,0,10,0,225,NA,0,0,"WSW",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3116","2004-10-14",150,0,NA,0,NA,NA,0,0,"",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3117","2004-10-15",60,0,NA,0,NA,NA,0,0,"",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3118","2004-10-16",50,0,5,0,NA,NA,0,0,"",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3119","2004-10-18",5,0,6,0,45,3,0,0,"ENE",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3120","2004-10-21",135,0,5,0,247.5,6,0,0,"WSW",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3121","2004-10-22",20,0,5,0,135,5,0,0,"SSE",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3122","2004-10-24",130,0,10,0,225,6.5,0,0,"WSW",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3123","2004-10-30",20,0,3,0,45,NA,0,0,"ENE",10,0,14.0150003433,-0.177323241931902,2004,51.339187009,0,18341.5015516835,37.3199358974359,142.596923076923,0.0515845761382051,26.5005548075769,28.1637248241513,0.0661356139134776,0.238806092583929,1
"3124","2005-04-01",30,0,2,0,157.5,NA,0,0,"SSE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3125","2005-04-02",30,0,1,0,90,4,0,0,"SSE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3126","2005-04-03",30,0,1,0,NA,NA,0,0,"",4,1,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3127","2005-04-04",60,0,1,0,67.5,NA,0,0,"ENE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3128","2005-04-05",30,0,1,0,22.5,4.5,0,0,"ENE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3129","2005-04-08",30,0,1,0,337.5,4,0,0,"NNW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3130","2005-04-09",30,0,1,0,0,4.5,0,0,"ENE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3131","2005-04-10",60,0,1,0,270,3,0,0,"NNW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3132","2005-04-11",60,0,1,0,247.5,3.5,0,0,"WSW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3133","2005-04-12",30,0,1,0,247.5,3.5,0,0,"WSW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3134","2005-04-14",30,0,1,0,292.5,5,0,0,"NNW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3135","2005-04-16",30,0,1,0,135,4,0,0,"SSE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3136","2005-04-17",60,0,1,0,135,4.5,0,0,"SSE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3137","2005-04-18",30,0,1,0,NA,NA,0,0,"",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3138","2005-04-19",30,0,1,0,292.5,2.5,0,0,"NNW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3139","2005-04-20",30,0,1,0,292.5,2.5,0,0,"NNW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3140","2005-04-21",30,0,2,0,45,4.5,0,0,"ENE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3141","2005-04-23",15,0,1,0,45,3,0,0,"ENE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3142","2005-04-24",30,0,1,0,67.5,3,0,0,"ENE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3143","2005-04-25",60,0,1,0,112.5,4.5,0,0,"SSE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3144","2005-04-26",30,0,1,0,157.5,4,0,0,"SSE",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3145","2005-04-27",90,0,1,0,202.5,5.5,0,0,"WSW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3146","2005-04-28",60,0,1,0,225,6.5,0,0,"WSW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3147","2005-04-29",30,0,1,0,225,3.5,0,0,"WSW",4,0,11.0499992371,0.707857469270303,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3148","2005-05-02",30,0,1,0,247.5,3,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3149","2005-05-03",60,0,1,0,315,5,0,0,"NNW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3150","2005-05-04",30,0,1,0,315,4,0,0,"NNW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3151","2005-05-06",30,0,2,0,270,3.5,0,0,"NNW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3152","2005-05-07",15,0,4,0,270,3.5,0,0,"NNW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3153","2005-05-08",30,0,2,0,202.5,NA,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3154","2005-05-09",30,0,3,0,135,3,0,0,"SSE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3155","2005-05-10",30,0,3,0,45,4,0,0,"ENE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3156","2005-05-13",15,0,6,0,45,5.5,0,0,"ENE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3157","2005-05-15",10,0,7,0,135,4,0,0,"SSE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3158","2005-05-16",60,0,7,0,292.5,2.5,0,0,"NNW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3159","2005-05-17",60,0,4,0,112.5,2.5,0,0,"SSE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3160","2005-05-19",60,0,4,0,225,4,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3161","2005-05-20",60,0,2,0,225,3.5,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3162","2005-05-21",20,0,2,0,270,3,0,0,"NNW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3163","2005-05-24",60,0,3,0,247.5,5.5,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3164","2005-05-25",30,0,3,0,202.5,5,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3165","2005-05-26",30,0,3,0,202.5,3,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3166","2005-05-27",30,0,4,0,NA,NA,0,0,"",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3167","2005-05-28",60,0,4,0,225,7,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3168","2005-05-29",30,0,4,0,112.5,3,0,0,"SSE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3169","2005-05-30",30,0,4,0,157.5,NA,0,0,"SSE",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3170","2005-05-31",15,0,3,0,202.5,3,0,0,"WSW",5,0,12.2737503052,0.596128330021344,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3171","2005-06-02",60,0,3,0,NA,NA,0,0,"",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3172","2005-06-03",30,0,3,0,225,3,0,0,"WSW",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3173","2005-06-04",60,0,5,0,270,4,0,0,"NNW",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3174","2005-06-07",60,0,3,0,67.5,NA,0,0,"ENE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3175","2005-06-08",30,0,3,0,135,NA,0,0,"SSE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3176","2005-06-09",30,0,3,0,0,NA,0,0,"ENE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3177","2005-06-10",60,0,NA,0,NA,NA,0,0,"",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3178","2005-06-11",30,0,NA,0,NA,NA,0,0,"",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3179","2005-06-12",60,0,NA,0,NA,NA,0,0,"",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3180","2005-06-13",30,0,3,0,0,2.5,0,0,"ENE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3181","2005-06-14",60,0,3,0,NA,NA,0,0,"",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3182","2005-06-15",60,0,3,0,247.5,4.5,0,0,"WSW",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3183","2005-06-16",60,0,3,0,202.5,4,0,0,"WSW",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3184","2005-06-17",30,0,3,0,NA,NA,0,0,"",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3185","2005-06-18",60,0.0166666666666667,4,1,202.5,3,0,0,"WSW",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,1,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3186","2005-06-26",15,0,4,0,45,2.5,0,0,"ENE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3187","2005-06-27",60,0,2,0,67.5,2.5,0,0,"ENE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3188","2005-06-28",15,0,2,0,67.5,2.5,0,0,"ENE",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3189","2005-06-30",60,0,2,0,292.5,4,0,0,"NNW",6,0,14.3199996948,0.614885382514634,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3190","2005-07-01",60,0,2,0,225,4.5,0,0,"WSW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3191","2005-07-02",60,0,4,0,202.5,6,0,0,"WSW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3192","2005-07-03",30,0,3,0,270,4,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3193","2005-07-04",30,0,3,0,292.5,5,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3194","2005-07-06",30,0,2,0,315,6.5,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3195","2005-07-07",30,0,2,0,270,3.5,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3196","2005-07-08",30,0.0333333333333333,2,1,NA,NA,0,0,"",7,1,16.3787498474,0.843719261437801,2005,51.9110902125,1,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3197","2005-07-09",60,0,2,0,0,NA,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3198","2005-07-10",60,0,2,0,NA,NA,0,0,"",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3199","2005-07-11",30,0,2,0,NA,NA,0,0,"",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3200","2005-07-13",20,0,4,0,NA,NA,0,0,"",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3201","2005-07-14",10,0.1,4,1,315,3,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,1,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3202","2005-07-15",60,0,4,0,247.5,3,0,0,"WSW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3203","2005-07-16",90,0.0111111111111111,4,1,NA,NA,0,0,"",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,1,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3204","2005-07-17",60,0,4,0,292.5,3.5,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3205","2005-07-18",30,0,4,0,292.5,4,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3206","2005-07-19",30,0,3,0,292.5,3.5,0,0,"NNW",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3207","2005-07-20",60,0,3,0,NA,NA,0,0,"",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3208","2005-07-21",60,0,2,0,135,2.5,0,0,"SSE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3209","2005-07-22",60,0,2,0,67.5,3.5,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3210","2005-07-23",120,0,2,0,67.5,NA,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3211","2005-07-24",60,0,2,0,45,4,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3212","2005-07-25",120,0,2,0,45,3,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3213","2005-07-28",60,0.0166666666666667,2,1,22.5,4.5,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,1,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3214","2005-07-29",30,0,2,0,22.5,3.5,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3215","2005-07-30",30,0,2,0,22.5,4.5,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3216","2005-07-31",60,0,4,0,45,3.5,0,0,"ENE",7,0,16.3787498474,0.843719261437801,2005,51.9110902125,0,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
"3217","2005-08-01",60,0.0166666666666667,3,1,0,NA,0,0,"ENE",8,0,17.2662506104,0.95742443135854,2005,51.9110902125,1,11109.5225695225,80.7757042253521,396.429436619718,0.994820776510232,22.1026175537693,28.0389173870627,0.0313998320160099,0.371846020613437,1
